arm,model_name,question_number,question_type,judge_recommended,use_case_category,status,answered,error_message,gold_count,pred_count,count_correct,count_error,gold_company_count,pred_company_count,company_precision,company_recall,company_f1,missing_companies,extra_kb_companies,gold_county_count,pred_county_count,county_precision,county_recall,county_f1,entity_basis,entity_precision,entity_recall,entity_f1,gold_numbers,numeric_recall,field_value_accuracy,has_answer_section,has_evidence_section,has_count_section,has_supporting_row_ids_section,has_notes_section,format_core_ok,supporting_row_ids,supporting_row_id_count,bad_supporting_row_ids,duplicate_supporting_row_id_count,count_vs_supporting_ids_ok,inline_thinking_leak,prompt_eval_count,eval_count,num_ctx_requested,runtime_seconds,map_failed_count,candidate_count,verified_count,response_char_count,source_file,legacy_unknown_company_mentions,legacy_unknown_company_mention_count,evidence_company_mentions,mention_known_kb_company_count,mention_misspelled_kb_company_count,mention_industry_group_fp_count,mention_product_service_fp_count,mention_kb_noncompany_field_count,mention_not_a_company_phrase_count,mention_true_hallucination_count,kb_supported_non_company_fp_count,row_id_company_checked,row_id_company_mismatch_count,row_id_bad_count,source_question
direct_context,base,39,list_or_lookup_judge_recommended,True,Product & Technology Trends,ok,True,,1,,,,1,0,0.0,0.0,0.0,"[""Racemark International LLC""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,[],,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,13.099,,,,1015,results/parametric/raw_json/answers_base.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,"Which Georgia supplier appears to play an innovation-stage role through research, development, or prototyping activity?"
direct_context,base,40,list_or_lookup_judge_recommended,True,Product & Technology Trends,ok,True,,5,,,,5,0,0.0,0.0,0.0,"[""Duckyang"", ""Enchem America Inc."", ""GSC Steel Stamping LLC"", ""Hyundai Transys Georgia Powertrain"", ""Racemark International LLC""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,[],,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,13.167,,,,1294,results/parametric/raw_json/answers_base.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,"Which Georgia suppliers currently serving traditional OEMs are also linked to EV-native OEMs, showing dual-platform supply capability?"
direct_context,base,41,lookup,False,Site Selection & Expansion Planning,ok,True,,2,,,,2,0,0.0,0.0,0.0,"[""Archer Aviation Inc."", ""Arising Industries Inc.""]",[],2,0,0.0,0.0,0.0,company,0.0,0.0,0.0,[],,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,13.067,,,,1547,results/parametric/raw_json/answers_base.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,"For an international battery materials company seeking a Georgia location, which areas have existing chemical manufacturing infrastructure?"
direct_context,base,42,list_or_lookup_judge_recommended,True,Site Selection & Expansion Planning,ok,True,,1,,,,1,1,0.0,0.0,0.0,"[""Racemark International LLC""]","[""Mercedes-Benz USA LLC""]",1,1,0.0,0.0,0.0,company,0.0,0.0,0.0,[],,0.5,False,False,False,False,False,False,[],0,[],0,,False,,256,,13.156,,,,1308,results/parametric/raw_json/answers_base.jsonl,"[""Kia Motors Manufacturing""]",1,0,0,1,0,0,0,0,0,0,0,0,0,"Which Georgia areas have R&D facility types in the automotive sector, suggesting innovation infrastructure suitable for EV technology development centers?"
direct_context,kb_only,1,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,18,,,,18,0,0.0,0.0,0.0,"[""F&P Georgia Manufacturing"", ""Fouts Brothers Fire Equipment"", ""Hitachi Astemo"", ""Hitachi Astemo Americas Inc."", ""Hollingsworth & Vose Co."", ""Honda Development & Manufacturing"", ""Hwashin"", ""Hyundai & LG Energy Solution (LGES)"", ""Hyundai Industrial Co."", ""Hyundai MOBIS (Georgia)"", ""Hyundai Motor Group"", ""Hyundai Transys Georgia Powertrain"", ""Hyundai Transys Georgia Seating Systems"", ""IMMI"", ""IMS Gear Georgia Inc."", ""Inalfa Roof Systems Inc."", ""JAC Products Inc."", ""Jefferson Southern Corp.""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""1"", ""2""]",0.0,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,19.619,,,,524,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,"Show all ""Tier 1/2"" suppliers in Georgia, list their EV Supply Chain Role and Product / Service."
direct_context,kb_only,2,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,6,,,,6,1,0.0,0.0,0.0,"[""F&P Georgia Manufacturing"", ""Hitachi Astemo Americas Inc."", ""Hollingsworth & Vose Co."", ""Honda Development & Manufacturing"", ""Hyundai Motor Group"", ""IMMI""]","[""Lark United Manufacturing Inc.""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""1"", ""2""]",0.5,1.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.962,,,,830,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,"Which Georgia companies are classified under Battery Cell or Battery Pack roles, and what tier is each assigned?"
direct_context,kb_only,3,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,5,,,,5,0,0.0,0.0,0.0,"[""Freudenberg-NOK"", ""Hyundai Transys Georgia Powertrain"", ""Novelis Inc."", ""Peerless-Winsmith Inc."", ""ZF Gainesville LLC""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,[],,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,19.128,,,,723,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,Map all Thermal Management suppliers in Georgia and show which Primary OEMs they are linked to.
direct_context,kb_only,4,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,4,123,False,119,4,1,0.0,0.0,0.0,"[""GSC Steel Stamping LLC"", ""Morgan Corp."", ""Yazaki North America"", ""ZF Gainesville LLC""]","[""NIFCO KTW America Corp.""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""320"", ""350"", ""17500"", ""230000""]",0.0,0.375,False,False,False,False,False,False,[],0,[],0,,False,,256,,19.026,,,,755,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,"List every Georgia company classified under Power Electronics or Charging Infrastructure, along with their Employment size."
direct_context,kb_only,5,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,,,,,11,1,0.0,0.0,0.0,"[""Kia Georgia Inc."", ""Minebea AccessSolutions USA Inc."", ""Superior Essex Inc."", ""Suzuki Manufacturing of America Corp."", ""TCI Powder Coatings"", ""TDK Components USA Inc."", ""TE Connectivity"", ""Teklas USA"", ""Textron Specialized Vehicles"", ""Thermal Ceramics Inc."", ""Thomson Plastics Inc.""]","[""Haering Precision USA LP""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""11""]",0.0,0.3939,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.981,,,,806,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,1,0,0,0,1,0,0,0,0,0,"Which companies are classified as Direct Manufacturer, and what EV Supply Chain Roles do they cover?"
direct_context,kb_only,6,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,3,,,,1,1,1.0,1.0,1.0,[],[],1,1,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,1.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,19.046,,,,792,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,"What locations does Novelis Inc. operate in, and what primary facility types are associated with each location?"
direct_context,kb_only,7,aggregation_ranking,False,Supply Chain Mapping & Visibility,ok,True,,,,,,1,1,0.0,0.0,0.0,"[""WIKA USA""]","[""ZF Gainesville LLC""]",1,1,0.0,0.0,0.0,company,0.0,0.0,0.0,"[""250000""]",0.0,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,19.024,,,,790,results/parametric/raw_json/answers_kb_only.jsonl,"[""OEM Supply Chain\nIndustry Group""]",1,0,1,0,0,0,0,0,1,0,0,0,0,"In Gwinnett County, which company has the highest Employment and what is its EV Supply Chain Role?"
direct_context,kb_only,8,aggregation_ranking,False,Supply Chain Mapping & Visibility,ok,True,,,,,,0,0,1.0,1.0,1.0,[],[],1,0,0.0,0.0,0.0,county,0.0,0.0,0.0,"[""1"", ""2435""]",0.0,,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.99,,,,624,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,Which county have the highest total Employment among Tier 1 suppliers only?
direct_context,kb_only,9,aggregation_ranking,False,Supply Chain Mapping & Visibility,ok,True,,,10,,,0,0,1.0,1.0,1.0,[],[],1,5,0.0,0.0,0.0,county,0.0,0.0,0.0,"[""314452""]",0.0,,False,False,False,False,False,False,[],0,[],0,,True,,256,,18.973,,,,814,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,1,0,0,0,0,0,"Which county has the highest total employment across all companies, and what is the combined employment in that county?"
direct_context,kb_only,10,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,10,12,False,2,10,1,0.0,0.0,0.0,"[""Kia Georgia Inc."", ""Superior Essex Inc."", ""Suzuki Manufacturing of America Corp."", ""TCI Powder Coatings"", ""TDK Components USA Inc."", ""TE Connectivity"", ""Teklas USA"", ""Textron Specialized Vehicles"", ""Thermal Ceramics Inc."", ""Thomson Plastics Inc.""]","[""Aspen Aerogels""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,[],,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.955,,,,875,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,1,0,0,0,0,0,Identify all Vehicle Assembly facilities in Georgia and list the corresponding Primary OEM associated with each facility.
direct_context,kb_only,11,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,3,,,,1,0,0.0,0.0,0.0,"[""Sewon America Inc.""]",[],1,1,1.0,1.0,1.0,company,0.0,0.0,0.0,[],,1.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.992,,,,723,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,Identify the primary products and services associated with Sewon America Inc. across its different operational sites in Georgia.
direct_context,kb_only,12,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,3,,,,3,1,0.0,0.0,0.0,"[""Duckyang"", ""Enchem America Inc."", ""GSC Steel Stamping LLC""]","[""Flambeau Inc.""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,[],,0.8333,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.963,,,,791,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,List all Tier 2/3 companies in Georgia with primary involvement in the electric vehicle or battery supply chain and specify their respective roles.
direct_context,kb_only,13,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,,173,,,6,2,0.0,0.0,0.0,"[""Duckyang"", ""Enchem America Inc."", ""GSC Steel Stamping LLC"", ""Hyundai Transys Georgia Powertrain"", ""Racemark International LLC"", ""Suzuki Manufacturing of America Corp.""]","[""Kia Georgia Inc."", ""TCI Powder Coatings""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""1"", ""2"", ""3""]",0.0,0.1111,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.894,,,,787,results/parametric/raw_json/answers_kb_only.jsonl,"[""OEM\nIndustry Group""]",1,0,1,0,0,0,0,0,1,0,0,0,0,"Show the full supplier network linked to Rivian Automotive in Georgia, broken down by tier and EV Supply Chain Role."
direct_context,kb_only,14,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,2,,,,2,0,0.0,0.0,0.0,"[""WIKA USA"", ""Woodbridge Foam Corp.""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,[],,0.5,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.857,,,,655,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,Identify all Georgia companies with an EV Supply Chain Role related to wiring harnesses and show their Primary OEMs.
direct_context,kb_only,15,list_or_lookup_judge_recommended,True,Supplier Discovery & Matchmaking,ok,True,,0,,,,0,0,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,none_expected,1.0,1.0,1.0,"[""2"", ""3""]",0.0,,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.966,,,,572,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,Identify Georgia Tier 2/3 companies in the Electronic and Electrical Equipment industry group that could be upgraded to supply EV power electronics.
direct_context,kb_only,16,list_multi_filter_judge_recommended,True,Supplier Discovery & Matchmaking,ok,True,,1,,,,1,1,0.0,0.0,0.0,"[""Duckyang""]","[""Flambeau Inc.""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,[],,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.984,,,,804,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,Find Georgia-based companies that manufacture copper foil or electrodeposited materials suitable for EV battery current collectors.
direct_context,kb_only,17,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,,,,,0,0,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,not_applicable,,,,"[""1"", ""2""]",0.0,,False,False,False,False,False,False,[],0,[],0,,False,,256,,19.024,,,,646,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,"Which Georgia Tier 1/2 companies produce engineered plastics, polymers, or composite materials applicable to EV structural or thermal components?"
direct_context,kb_only,18,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,5,,,,5,1,0.0,0.0,0.0,"[""GSC Steel Stamping LLC"", ""Hyundai MOBIS (Georgia)"", ""Hyundai Transys Georgia Seating Systems"", ""Yazaki North America"", ""ZF Gainesville LLC""]","[""Continental Automotive""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""1"", ""2"", ""3""]",1.0,0.4,False,False,False,False,False,False,[],0,[],0,,False,,256,,19.032,,,,829,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,1,0,0,0,0,0,"Identify Georgia companies producing DC-to-DC converters, capacitors, or power electronics components and what tier is each assigned?"
direct_context,kb_only,19,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,1,,,,1,1,0.0,0.0,0.0,"[""Archer Aviation Inc.""]","[""DAS Corp.""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""2"", ""3""]",1.0,0.5,False,False,False,False,False,False,[],0,[],0,,False,,256,,19.055,,,,744,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,"Which Georgia companies provide powder coating-related products or services, and what tier are they classified under?"
direct_context,kb_only,20,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,6,,,,6,0,0.0,0.0,0.0,"[""F&P Georgia Manufacturing"", ""Hitachi Astemo Americas Inc."", ""Hollingsworth & Vose Co."", ""Honda Development & Manufacturing"", ""Hyundai Motor Group"", ""IMMI""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""1"", ""2""]",0.0,0.2083,False,False,False,False,False,False,[],0,[],0,,False,,256,,19.069,,,,634,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,"Which Georgia companies are classified under Battery Cell/Battery Pack roles or battery-related products and are Tier 1/2, making them ready for direct OEM engagement and show which Primary OEMs they are linked to."
direct_context,kb_only,21,list_multi_filter,False,Supplier Discovery & Matchmaking,ok,True,,5,,,,5,0,0.0,0.0,0.0,"[""ACM Georgia LLC"", ""AVS"", ""Arising Industries Inc."", ""Dinex Emissions Inc."", ""FOX Factory""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""2"", ""3"", ""300"", ""310"", ""345"", ""400"", ""500"", ""582""]",0.0,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.997,,,,697,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,Find Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.
direct_context,kb_only,22,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,2,,,,2,1,0.0,0.0,0.0,"[""Archer Aviation Inc."", ""Arising Industries Inc.""]","[""Fanello Industries Inc.""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""3""]",1.0,0.3333,False,False,False,False,False,False,[],0,[],0,,False,,256,,19.003,,,,765,results/parametric/raw_json/answers_kb_only.jsonl,"[""Primary Metal Industries""]",1,0,1,0,1,0,0,1,0,1,0,0,0,Identify Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group and list their products.
direct_context,kb_only,23,list_or_lookup_judge_recommended,True,Supply Chain Risk & Resilience,ok,True,,28,,,,25,0,0.0,0.0,0.0,"[""GSC Steel Stamping LLC"", ""Morgan Corp."", ""TI Fluid Systems"", ""TN Americas Holding Inc."", ""Tie Down Engineering"", ""Toyota Industries Group (TACG-TICA)"", ""Trenton Pressing"", ""Trenton Pressing Inc."", ""Valeo"", ""Vanguard National Trailer Corp."", ""Vernay"", ""Vista Metals Corp."", ""Voestalpine Automotive Body Parts Inc."", ""Volvo Cars USA"", ""Volvo Group North America"", ""WIKA USA"", ""Wabash National Corp."", ""Wheelabrator Group Inc."", ""Woodbridge Foam Corp."", ""Woory Industrial Co."", ""YKK USA Inc."", ""Yachiyo Manufacturing of America LLC"", ""Yamaha Motor Manufacturing Corp."", ""Yazaki North America"", ""ZF Gainesville LLC""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""1""]",0.0,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.912,,,,594,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,"Which EV Supply Chain Roles in Georgia are served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem?"
direct_context,kb_only,24,list_or_lookup_judge_recommended,True,Supply Chain Risk & Resilience,ok,True,,6,123,False,117,6,1,0.0,0.0,0.0,"[""F&P Georgia Manufacturing"", ""Hitachi Astemo Americas Inc."", ""Hollingsworth & Vose Co."", ""Honda Development & Manufacturing"", ""Hyundai Motor Group"", ""IMMI""]","[""NIFCO KTW America Corp.""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,[],,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.952,,,,721,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,"Which Georgia Battery Cell or Battery Pack suppliers are sole-sourced by a specific OEM, indicating high dependency risk?"
direct_context,kb_only,25,count_judge_recommended,True,Supply Chain Risk & Resilience,ok,True,,6,,,,6,0,0.0,0.0,0.0,"[""Enchem America Inc."", ""F&P Georgia Manufacturing"", ""Hyundai Motor Group"", ""Hyundai Transys Georgia Powertrain"", ""IMMI"", ""Racemark International LLC""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""100"", ""104"", ""120"", ""130"", ""155"", ""164"", ""200""]",0.0,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.886,,,,653,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,"For Hyundai Metaplant, how many of its Georgia-based EV component suppliers have fewer than 200 employees, flagging potential capacity fragility?"
direct_context,kb_only,26,list_or_lookup,False,Supply Chain Risk & Resilience,ok,True,,2,139,False,137,2,1,0.0,0.0,0.0,"[""Duckyang"", ""Enchem America Inc.""]","[""Peerless-Winsmith Inc.""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""3""]",0.0,0.3333,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.84,,,,733,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,Identify Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive.
direct_context,kb_only,27,list_multi_filter,False,Supply Chain Risk & Resilience,ok,True,,11,,,,11,1,0.0,0.0,0.0,"[""Fouts Brothers Fire Equipment"", ""Hitachi Astemo"", ""Hwashin"", ""Hyundai & LG Energy Solution (LGES)"", ""Hyundai Industrial Co."", ""Hyundai MOBIS (Georgia)"", ""Hyundai Transys Georgia Seating Systems"", ""IMS Gear Georgia Inc."", ""Inalfa Roof Systems Inc."", ""JAC Products Inc."", ""Jefferson Southern Corp.""]","[""Continental Automotive""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""1"", ""2""]",0.5,1.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.96,,,,809,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,1,0,0,0,0,0,Identify all Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base (serving 'Multiple OEMs').
direct_context,kb_only,28,list_or_lookup,False,Supply Chain Risk & Resilience,ok,True,,3,165,False,162,3,1,0.0,0.0,0.0,"[""Freudenberg-NOK"", ""Hyundai Transys Georgia Powertrain"", ""Peerless-Winsmith Inc.""]","[""Jefferson Southern Corp.""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""130"", ""160"", ""200""]",0.0,0.1111,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.938,,,,816,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,Identify Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees - their small scale may limit surge production capacity.
direct_context,kb_only,29,list_or_lookup,False,Supply Chain Risk & Resilience,ok,True,,23,,,,23,2,0.5,0.0435,0.08,"[""TI Fluid Systems"", ""TN Americas Holding Inc."", ""Tie Down Engineering"", ""Trenton Pressing"", ""Trenton Pressing Inc."", ""Valeo"", ""Vanguard National Trailer Corp."", ""Vernay"", ""Vista Metals Corp."", ""Voestalpine Automotive Body Parts Inc."", ""Volvo Cars USA"", ""Volvo Group North America"", ""WIKA USA"", ""Wabash National Corp."", ""Wheelabrator Group Inc."", ""Woodbridge Foam Corp."", ""Woory Industrial Co."", ""YKK USA Inc."", ""Yachiyo Manufacturing of America LLC"", ""Yamaha Motor Manufacturing Corp."", ""Yazaki North America"", ""ZF Gainesville LLC""]","[""GSC Steel Stamping LLC""]",0,1,0.0,1.0,0.0,company,0.5,0.0435,0.08,[],,0.8696,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.935,,,,807,results/parametric/raw_json/answers_kb_only.jsonl,"[""Jackson America""]",1,0,2,0,0,1,0,1,0,1,0,0,0,Identify any EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain?
direct_context,kb_only,30,aggregation_ranking_judge_recommended,True,Supply Chain Mapping & Visibility,ok,True,,10,100,False,90,10,1,0.0,0.0,0.0,"[""ACM Georgia LLC"", ""Arising Industries Inc."", ""Dinex Emissions Inc."", ""Fouts Brothers Fire Equipment"", ""JTEKT North America Corp."", ""Kautex Inc."", ""Lark United Manufacturing Inc."", ""Lund International Inc."", ""Mack Trucks"", ""Mando America Corp.""]","[""Lear Corporation""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""400"", ""460"", ""500"", ""582"", ""630"", ""700"", ""800"", ""860""]",0.0,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.914,,,,787,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,"Top 10 Georgia companies based on employment size that supply both General Automotive and EV-specific components, indicating transition readiness?"
direct_context,kb_only,31,list_or_lookup,False,Product & Technology Trends,ok,True,,7,,,,7,0,0.0,0.0,0.0,"[""Bridgestone Bandag"", ""Dinex Emissions Inc."", ""Down 2 Earth Trailers"", ""Eaton Corp."", ""Ecoplastic America Corporation"", ""Erdrich USA Inc."", ""Global Powertrain Systems LLC""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""2"", ""3""]",0.0,0.25,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.881,,,,647,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,Which Georgia Tier 2/3 suppliers currently produce lightweight aluminum or composite materials and are ev relevant or indirectly ev relevant?
direct_context,kb_only,32,list_or_lookup,False,Product & Technology Trends,ok,False,,1,,,,1,0,0.0,0.0,0.0,"[""GSC Steel Stamping LLC""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,[],,0.0,False,False,False,False,False,False,[],0,[],0,,False,,1,,0.13,,,,0,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,"Identify Georgia companies whose product descriptions include 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' — these signal EV powertrain electronics growth."
direct_context,kb_only,33,list_or_lookup_judge_recommended,True,Product & Technology Trends,ok,True,,3,,,,3,0,0.0,0.0,0.0,"[""TCI Powder Coatings"", ""Teklas USA"", ""Textron Specialized Vehicles""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""1000"", ""1100"", ""1800"", ""3000""]",0.0,0.0,True,False,False,False,False,False,[],0,[],0,,False,,256,,18.976,,,,594,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,0,0,0,0,0,0,0,0,0,0,0,"Which Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector, indicating a massive workforce pool ready for a strategic pivot?"
direct_context,kb_only,34,aggregation_ranking,False,Product & Technology Trends,ok,True,,4,,,,4,4,0.0,0.0,0.0,"[""Freudenberg-NOK"", ""Novelis Inc."", ""Peerless-Winsmith Inc."", ""ZF Gainesville LLC""]","[""Ajin Georgia"", ""Daesol Ausys"", ""First American Resources"", ""Neaton Rome Inc.""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,"[""160"", ""200"", ""170000""]",0.0,0.0,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.942,,,,803,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,"Which four Georgia companies have the largest employment in EV thermal management, and how many employees does each have?"
direct_context,kb_only,35,list_multi_filter,False,Product & Technology Trends,ok,True,,5,163,False,158,5,1,0.0,0.0,0.0,"[""Freudenberg-NOK"", ""Hyundai Transys Georgia Powertrain"", ""Novelis Inc."", ""Peerless-Winsmith Inc."", ""ZF Gainesville LLC""]","[""SK Battery America""]",0,1,0.0,1.0,0.0,company,0.0,0.0,0.0,[],,0.3333,False,False,False,False,False,False,[],0,[],0,,False,,256,,18.967,,,,756,results/parametric/raw_json/answers_kb_only.jsonl,[],0,0,1,0,0,0,0,1,0,0,0,0,0,"Which companies are involved in thermal-related products or services, and what roles and facility types are they associated with?"
